year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,12,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",34.00,5.00,2.58,0.00,0.47,0.00,1.96,0.00,0.00,218.00,155.00,0.00,10.00,0.00,53.00
2025,12,MQ,Envoy Air,MFR,"Medford, OR: Rogue Valley International - Medford",38.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,28.00,0.00,0.00,0.00,26.00
2025,12,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",117.00,22.00,6.38,1.38,4.92,0.00,9.32,0.00,3.00,1437.00,233.00,545.00,161.00,0.00,498.00
2025,12,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1514.00,298.00,84.55,12.36,88.81,1.22,111.05,14.00,0.00,16277.00,4398.00,1109.00,3571.00,81.00,7118.00
2025,12,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",37.00,12.00,2.00,1.89,3.53,0.00,4.57,3.00,0.00,660.00,50.00,105.00,191.00,0.00,314.00
2025,12,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",86.00,21.00,1.64,3.21,5.14,0.00,11.01,2.00,0.00,1975.00,71.00,188.00,433.00,0.00,1283.00
2025,12,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",91.00,11.00,3.17,1.77,1.98,0.00,4.08,0.00,0.00,637.00,77.00,329.00,93.00,0.00,138.00
2025,12,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",77.00,11.00,3.64,0.47,4.84,0.00,2.05,0.00,1.00,402.00,135.00,23.00,172.00,0.00,72.00
2025,12,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",60.00,22.00,3.79,2.76,8.11,0.00,7.34,8.00,1.00,1919.00,314.00,349.00,673.00,0.00,583.00
2025,12,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",23.00,3.00,1.05,0.00,1.00,0.00,0.95,0.00,0.00,117.00,39.00,0.00,42.00,0.00,36.00
2025,12,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",63.00,24.00,6.69,2.60,8.22,0.00,6.49,4.00,0.00,1521.00,322.00,220.00,370.00,0.00,609.00
2025,12,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",45.00,24.00,4.36,1.98,14.23,0.00,3.42,0.00,1.00,945.00,238.00,57.00,463.00,0.00,187.00
2025,12,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",97.00,37.00,3.57,5.37,11.10,0.00,16.95,4.00,0.00,3351.00,151.00,954.00,687.00,0.00,1559.00
2025,12,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",38.00,7.00,0.51,0.02,4.79,0.00,1.68,0.00,0.00,396.00,40.00,2.00,219.00,0.00,135.00
2025,12,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",17.00,2.00,1.05,0.00,0.00,0.00,0.95,0.00,0.00,83.00,46.00,0.00,0.00,0.00,37.00
2025,12,MQ,Envoy Air,OKC,"Oklahoma City, OK: Okc Will Rogers International",96.00,24.00,6.22,1.75,3.55,0.00,12.48,0.00,0.00,1303.00,225.00,135.00,105.00,0.00,838.00
2025,12,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",120.00,30.00,6.17,3.46,9.28,0.00,11.09,5.00,0.00,1472.00,258.00,192.00,535.00,0.00,487.00
2025,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",4401.00,1485.00,214.50,64.74,537.43,1.94,666.39,168.00,3.00,122436.00,22304.00,7741.00,33542.00,63.00,58786.00
2025,12,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",51.00,14.00,2.13,1.54,6.15,0.00,4.19,0.00,0.00,675.00,109.00,104.00,210.00,0.00,252.00
2025,12,MQ,Envoy Air,PDX,"Portland, OR: Portland International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",975.00,133.00,32.17,4.77,32.42,2.65,60.99,4.00,1.00,7317.00,1947.00,295.00,891.00,88.00,4096.00
2025,12,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",135.00,43.00,2.89,6.74,14.24,0.00,19.13,9.00,0.00,2615.00,463.00,481.00,586.00,0.00,1085.00
2025,12,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",33.00,3.00,2.00,0.70,0.30,0.00,0.00,1.00,0.00,175.00,85.00,63.00,27.00,0.00,0.00
2025,12,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",137.00,25.00,4.26,3.04,7.23,0.00,10.47,3.00,3.00,1265.00,145.00,188.00,369.00,0.00,563.00
2025,12,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",11.00,1.00,0.45,0.00,0.00,0.00,0.55,0.00,0.00,33.00,15.00,0.00,0.00,0.00,18.00
2025,12,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",24.00,9.00,0.73,0.10,3.63,0.00,4.54,0.00,0.00,771.00,22.00,21.00,170.00,0.00,558.00
2025,12,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",62.00,11.00,1.52,0.84,5.51,0.00,3.13,0.00,1.00,270.00,50.00,16.00,129.00,0.00,75.00
2025,12,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",43.00,4.00,0.05,0.00,1.50,0.00,2.45,0.00,0.00,109.00,2.00,0.00,27.00,0.00,80.00
2025,12,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",117.00,30.00,7.62,0.00,10.23,0.00,12.15,1.00,0.00,1611.00,432.00,0.00,358.00,0.00,821.00
2025,12,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",47.00,12.00,2.88,1.45,4.23,0.00,3.44,1.00,0.00,781.00,263.00,81.00,161.00,0.00,276.00
2025,12,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",24.00,2.00,1.69,0.00,0.00,0.00,0.31,0.00,0.00,111.00,82.00,0.00,0.00,0.00,29.00
2025,12,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",93.00,29.00,4.24,5.30,8.32,0.00,11.14,2.00,0.00,1830.00,223.00,308.00,388.00,0.00,911.00
2025,12,MQ,Envoy Air,ROW,"Roswell, NM: Roswell Air Center",28.00,5.00,1.84,0.00,0.00,0.00,3.16,0.00,0.00,161.00,63.00,0.00,0.00,0.00,98.00
2025,12,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",56.00,26.00,2.69,3.19,10.92,0.00,9.20,6.00,0.00,1347.00,100.00,143.00,497.00,0.00,607.00
2025,12,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",10.00,2.00,0.73,0.00,0.00,0.00,1.27,0.00,0.00,41.00,19.00,0.00,0.00,0.00,22.00
2025,12,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",99.00,12.00,5.02,0.22,1.42,0.00,5.34,0.00,0.00,578.00,301.00,12.00,56.00,0.00,209.00
2025,12,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",41.00,3.00,0.24,0.00,2.00,0.00,0.76,0.00,0.00,252.00,11.00,0.00,207.00,0.00,34.00
2025,12,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",69.00,5.00,1.67,0.00,3.06,0.00,0.28,0.00,1.00,191.00,53.00,0.00,123.00,0.00,15.00
2025,12,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",39.00,4.00,0.92,0.00,0.00,0.00,3.08,0.00,1.00,223.00,37.00,0.00,0.00,0.00,186.00
2025,12,MQ,Envoy Air,SFO,"San Francisco, CA: San Francisco International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",335.00,74.00,16.05,3.74,20.34,0.00,33.87,2.00,1.00,4235.00,800.00,365.00,918.00,0.00,2152.00
2025,12,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",28.00,5.00,1.79,1.00,2.21,0.00,0.00,0.00,1.00,197.00,72.00,22.00,103.00,0.00,0.00
2025,12,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",39.00,9.00,0.99,0.00,0.12,0.00,7.88,0.00,0.00,462.00,69.00,0.00,8.00,0.00,385.00
2025,12,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",8.00,3.00,1.32,0.00,0.88,0.00,0.81,0.00,0.00,107.00,64.00,0.00,22.00,0.00,21.00
2025,12,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",59.00,19.00,2.00,1.91,6.79,0.00,8.30,3.00,0.00,1600.00,131.00,193.00,445.00,0.00,831.00
2025,12,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62.00,4.00,1.00,0.02,0.20,0.00,2.78,0.00,0.00,209.00,23.00,1.00,9.00,0.00,176.00
2025,12,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",98.00,17.00,0.63,1.79,10.21,0.00,4.37,0.00,0.00,873.00,30.00,111.00,540.00,0.00,192.00
2025,12,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",126.00,27.00,6.21,2.39,6.34,0.00,12.05,3.00,0.00,1168.00,260.00,69.00,217.00,0.00,622.00
2025,12,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",50.00,9.00,0.83,0.00,4.18,0.00,4.00,0.00,1.00,240.00,29.00,0.00,94.00,0.00,117.00
2025,12,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",41.00,12.00,0.81,1.96,6.71,0.00,2.52,1.00,0.00,573.00,18.00,110.00,267.00,0.00,178.00
2025,12,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",107.00,14.00,5.12,0.00,3.78,0.00,5.10,0.00,3.00,573.00,205.00,0.00,202.00,0.00,166.00
2025,12,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",116.00,27.00,7.91,0.00,7.48,0.00,11.61,1.00,0.00,995.00,311.00,0.00,247.00,0.00,437.00
2025,12,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62.00,6.00,1.93,0.00,1.62,0.00,2.44,0.00,0.00,268.00,62.00,0.00,41.00,0.00,165.00
2025,12,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",146.00,34.00,4.45,6.42,6.49,0.00,16.64,2.00,0.00,2159.00,179.00,697.00,397.00,0.00,886.00
2025,12,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",65.00,10.00,2.65,0.59,2.95,0.00,3.81,0.00,0.00,704.00,218.00,29.00,157.00,0.00,300.00
2025,12,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",19.00,8.00,0.61,1.37,2.19,0.00,3.83,1.00,0.00,584.00,48.00,104.00,173.00,0.00,259.00
2025,12,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",60.00,11.00,5.30,0.00,1.20,0.00,4.50,0.00,0.00,406.00,223.00,0.00,21.00,0.00,162.00
2025,12,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",78.00,16.00,2.58,0.00,5.97,0.00,7.44,0.00,0.00,639.00,90.00,0.00,196.00,0.00,353.00
2025,12,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",65.00,12.00,0.51,2.11,4.57,0.00,4.81,0.00,0.00,1049.00,21.00,547.00,147.00,0.00,334.00
2025,12,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",522.00,105.00,22.65,10.84,26.07,0.00,45.44,3.00,1.00,6533.00,1314.00,1009.00,1210.00,0.00,3000.00
2025,12,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",50.00,3.00,1.84,0.00,0.00,0.00,1.16,0.00,0.00,97.00,75.00,0.00,0.00,0.00,22.00
2025,12,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",164.00,61.00,21.46,1.00,20.04,0.50,17.99,3.00,0.00,4562.00,1473.00,19.00,1234.00,11.00,1825.00
2025,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",490.00,159.00,64.13,0.10,51.86,1.71,41.20,12.00,1.00,10758.00,4907.00,20.00,3094.00,42.00,2695.00
2025,12,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",107.00,44.00,11.36,2.07,18.14,2.25,10.18,5.00,1.00,2751.00,604.00,343.00,1144.00,114.00,546.00
2025,12,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",174.00,76.00,29.45,0.00,20.62,0.00,25.92,8.00,0.00,5411.00,1779.00,0.00,1457.00,0.00,2175.00
2025,12,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",125.00,30.00,9.46,0.00,9.12,0.00,11.41,0.00,1.00,1849.00,582.00,0.00,464.00,0.00,803.00
2025,12,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",85.00,7.00,0.00,0.92,3.08,0.00,3.00,2.00,1.00,781.00,0.00,196.00,239.00,0.00,346.00
2025,12,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",245.00,77.00,41.14,1.00,10.41,0.50,23.95,4.00,0.00,5487.00,2764.00,19.00,752.00,86.00,1866.00
2025,12,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",47.00,20.00,5.72,0.00,6.70,1.47,6.11,2.00,0.00,1091.00,211.00,0.00,324.00,91.00,465.00
2025,12,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",23.00,6.00,2.20,0.00,1.57,0.00,2.23,0.00,0.00,244.00,133.00,0.00,52.00,0.00,59.00
2025,12,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",247.00,94.00,29.90,0.78,35.52,0.13,27.67,10.00,0.00,7412.00,2293.00,191.00,2439.00,6.00,2483.00
2025,12,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",89.00,40.00,12.71,0.04,21.11,0.00,6.14,2.00,0.00,2492.00,760.00,1.00,1309.00,0.00,422.00
2025,12,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",418.00,121.00,39.63,0.19,46.88,0.93,33.37,7.00,0.00,8304.00,3186.00,25.00,2456.00,56.00,2581.00
2025,12,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",732.00,257.00,80.30,0.84,83.30,2.14,90.41,27.00,0.00,20879.00,6053.00,67.00,6630.00,61.00,8068.00
2025,12,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",790.00,275.00,68.81,0.75,128.32,0.25,76.87,60.00,1.00,21375.00,4818.00,107.00,9605.00,4.00,6841.00
2025,12,NK,Spirit Airlines,EYW,"Key West, FL: Key West International",20.00,9.00,5.13,0.00,3.87,0.00,0.00,1.00,0.00,288.00,177.00,0.00,111.00,0.00,0.00
2025,12,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1845.00,648.00,152.63,13.62,285.87,6.54,189.33,61.00,0.00,49585.00,12161.00,1178.00,20216.00,297.00,15733.00
2025,12,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",520.00,158.00,56.25,2.42,54.59,0.08,44.66,11.00,1.00,11148.00,4205.00,80.00,3323.00,16.00,3524.00
2025,12,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",99.00,30.00,10.18,0.55,10.68,1.00,7.59,4.00,0.00,2360.00,727.00,65.00,944.00,16.00,608.00
2025,12,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",508.00,92.00,24.05,1.72,28.84,0.59,36.81,9.00,0.00,6601.00,1710.00,251.00,1698.00,17.00,2925.00
2025,12,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",347.00,93.00,32.08,1.16,22.06,2.72,34.99,15.00,2.00,8447.00,3421.00,21.00,1661.00,97.00,3247.00
2025,12,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",27.00,9.00,3.10,0.00,3.25,0.00,2.65,4.00,0.00,682.00,283.00,0.00,147.00,0.00,252.00
2025,12,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",554.00,211.00,68.81,2.58,98.19,0.32,41.09,35.00,3.00,17379.00,4913.00,324.00,8837.00,20.00,3285.00
2025,12,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",74.00,25.00,7.48,0.00,10.93,0.20,6.38,1.00,0.00,2383.00,980.00,0.00,712.00,21.00,670.00
2025,12,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1289.00,371.00,111.90,9.08,141.21,3.79,105.01,46.00,2.00,34421.00,10069.00,986.00,13565.00,126.00,9675.00
2025,12,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",49.00,7.00,1.59,0.00,0.34,0.59,4.48,1.00,0.00,417.00,81.00,0.00,7.00,10.00,319.00
2025,12,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",363.00,116.00,26.72,0.42,44.80,0.13,43.92,22.00,1.00,9484.00,2777.00,15.00,3440.00,12.00,3240.00
2025,12,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",22.00,2.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,56.00,0.00,0.00,56.00,0.00,0.00
2025,12,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,115.00,0.00,0.00
2025,12,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",190.00,59.00,25.86,0.07,18.78,0.07,14.21,4.00,0.00,3571.00,1248.00,2.00,1246.00,10.00,1065.00
2025,12,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",121.00,41.00,10.90,0.78,16.13,1.06,12.13,8.00,0.00,3924.00,1137.00,143.00,1463.00,48.00,1133.00
2025,12,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",429.00,175.00,49.05,1.00,76.41,0.55,48.00,24.00,0.00,14578.00,4471.00,26.00,4959.00,12.00,5110.00
2025,12,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",53.00,15.00,4.28,0.00,5.88,0.00,4.84,3.00,0.00,906.00,244.00,0.00,456.00,0.00,206.00
2025,12,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",59.00,29.00,4.68,0.00,14.88,0.88,8.56,3.00,0.00,2061.00,406.00,0.00,1004.00,38.00,613.00
2025,12,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",180.00,51.00,18.58,0.00,16.14,0.01,16.27,4.00,1.00,3756.00,1240.00,0.00,1296.00,1.00,1219.00
2025,12,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",21.00,4.00,1.07,0.00,1.02,0.00,1.91,1.00,0.00,603.00,117.00,0.00,25.00,0.00,461.00
2025,12,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",85.00,25.00,10.89,0.00,4.87,0.00,9.25,2.00,0.00,1799.00,906.00,0.00,257.00,0.00,636.00
2025,12,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",32.00,13.00,8.62,0.00,1.33,0.07,2.98,0.00,0.00,635.00,370.00,0.00,88.00,7.00,170.00
2025,12,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",51.00,18.00,3.07,0.00,7.95,0.00,6.97,6.00,0.00,1169.00,159.00,0.00,385.00,0.00,625.00
2025,12,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",51.00,17.00,3.41,0.00,9.60,0.00,3.99,2.00,0.00,1351.00,236.00,0.00,826.00,0.00,289.00
2025,12,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",41.00,8.00,2.30,0.00,2.03,0.00,3.68,1.00,0.00,432.00,139.00,0.00,112.00,0.00,181.00
2025,12,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",23.00,10.00,4.14,0.00,3.74,0.00,2.13,2.00,0.00,683.00,241.00,0.00,316.00,0.00,126.00
2025,12,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",108.00,31.00,4.05,3.30,11.23,0.00,12.42,3.00,0.00,2555.00,295.00,388.00,716.00,0.00,1156.00
2025,12,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",133.00,38.00,18.92,0.00,11.62,0.00,7.47,5.00,0.00,3642.00,2038.00,0.00,878.00,0.00,726.00
2025,12,NK,Spirit Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",27.00,10.00,3.12,0.00,4.07,0.00,2.81,2.00,1.00,688.00,137.00,0.00,207.00,0.00,344.00
2025,12,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",23.00,12.00,8.02,0.00,3.84,0.00,0.15,4.00,0.00,1065.00,535.00,0.00,521.00,0.00,9.00
2025,12,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",301.00,107.00,46.38,2.16,34.50,0.00,23.97,6.00,0.00,9004.00,3823.00,138.00,2785.00,0.00,2258.00
2025,12,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",72.00,5.00,1.72,1.00,2.28,0.00,0.00,0.00,0.00,233.00,126.00,40.00,67.00,0.00,0.00
2025,12,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",10.00,5.00,2.24,0.00,0.64,0.00,2.12,0.00,0.00,427.00,155.00,0.00,30.00,0.00,242.00
2025,12,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",46.00,16.00,3.36,0.00,6.49,0.80,5.35,0.00,0.00,972.00,173.00,0.00,354.00,16.00,429.00
2025,12,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",9.00,4.00,0.98,0.00,3.02,0.00,0.00,0.00,0.00,387.00,46.00,0.00,341.00,0.00,0.00
2025,12,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",281.00,89.00,23.56,2.10,32.27,0.75,30.32,5.00,0.00,6296.00,2310.00,126.00,1794.00,71.00,1995.00
2025,12,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",89.00,17.00,4.39,0.86,1.08,0.00,10.66,4.00,0.00,915.00,202.00,45.00,38.00,0.00,630.00
2025,12,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",88.00,32.00,6.79,0.58,4.41,0.00,20.21,0.00,0.00,2465.00,472.00,87.00,221.00,0.00,1685.00
2025,12,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",80.00,35.00,6.74,0.57,3.15,0.31,24.23,5.00,0.00,2728.00,444.00,93.00,211.00,10.00,1970.00
2025,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",275.00,92.00,21.32,4.63,21.54,0.04,44.47,12.00,1.00,6430.00,1136.00,728.00,938.00,4.00,3624.00
2025,12,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",15.00,7.00,0.88,0.00,1.03,0.00,5.08,0.00,0.00,248.00,41.00,0.00,17.00,0.00,190.00
2025,12,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",88.00,37.00,7.40,0.15,4.28,0.00,25.17,3.00,0.00,3160.00,918.00,28.00,200.00,0.00,2014.00
2025,12,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",46.00,15.00,2.64,0.00,2.08,0.20,10.08,2.00,0.00,1142.00,229.00,0.00,83.00,10.00,820.00
2025,12,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",100.00,44.00,12.85,1.50,6.00,0.00,23.65,6.00,0.00,3124.00,738.00,118.00,326.00,0.00,1942.00
2025,12,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",102.00,39.00,16.22,0.36,3.75,0.27,18.40,11.00,1.00,3104.00,1604.00,29.00,139.00,42.00,1290.00
2025,12,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",315.00,106.00,38.33,2.97,13.27,0.11,51.32,6.00,0.00,8101.00,2884.00,426.00,754.00,19.00,4018.00
2025,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",152.00,68.00,13.59,2.96,15.11,0.64,35.70,2.00,0.00,6415.00,1115.00,1070.00,718.00,67.00,3445.00
2025,12,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",227.00,80.00,17.64,3.63,10.37,0.00,48.36,0.00,0.00,7177.00,1510.00,389.00,508.00,0.00,4770.00
2025,12,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",173.00,81.00,18.25,2.08,16.90,0.00,43.76,6.00,0.00,9002.00,1806.00,514.00,798.00,0.00,5884.00
2025,12,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",45.00,19.00,3.78,1.80,4.56,0.00,8.87,5.00,0.00,1550.00,155.00,384.00,206.00,0.00,805.00
2025,12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,0.00,21.00,1.00,0.00,0.00,0.00,20.00
2025,12,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",119.00,46.00,13.78,1.89,7.88,0.21,22.25,2.00,1.00,3136.00,920.00,261.00,441.00,27.00,1487.00
2025,12,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",203.00,96.00,21.78,4.18,16.75,0.00,53.29,7.00,1.00,14479.00,4828.00,1575.00,953.00,0.00,7123.00
2025,12,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",156.00,47.00,12.55,0.00,1.47,0.12,32.86,1.00,1.00,5637.00,1717.00,0.00,112.00,8.00,3800.00
2025,12,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,12,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",222.00,92.00,24.05,3.12,19.81,0.17,44.85,6.00,0.00,5843.00,1372.00,512.00,1008.00,3.00,2948.00
2025,12,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",24.00,12.00,2.59,0.00,4.40,0.00,5.01,2.00,0.00,918.00,282.00,0.00,171.00,0.00,465.00
